pidlink,sex,age
285100004,1.0,32.0
285100005,1.0,31.0
285100006,3.0,29.0
285100008,3.0,34.0
285100009,1.0,17.0
285100010,3.0,37.0
285100012,1.0,22.0
285103101,1.0,33.0
285104102,3.0,29.0
285110002,3.0,64.0
285110003,1.0,42.0
285110004,3.0,38.0
285110005,1.0,34.0
285110006,1.0,19.0
285111104,3.0,34.0
285120001,3.0,59.0
285120002,1.0,36.0
285120003,3.0,32.0
285120004,1.0,59.0
285123102,3.0,31.0
285130001,1.0,70.0
285130003,1.0,33.0
285130005,1.0,29.0
285130006,3.0,29.0
285130007,3.0,20.0
285130008,3.0,27.0
285134102,3.0,28.0
285135101,1.0,38.0
285135201,1.0,24.0
285140001,1.0,69.0
285140002,3.0,54.0
285140005,1.0,30.0
285140006,3.0,28.0
285140007,3.0,15.0
285150001,1.0,40.0
285150002,3.0,43.0
285160001,3.0,76.0
285160002,3.0,47.0
285160003,1.0,40.0
285160005,1.0,32.0
285160006,3.0,25.0
285160007,1.0,24.0
285160009,3.0,24.0
285163202,3.0,38.0
285165101,1.0,27.0
285165202,3.0,19.0
285170002,3.0,62.0
285170004,1.0,32.0
285180001,3.0,84.0
285180002,1.0,49.0
285180003,3.0,43.0
285180004,1.0,22.0
285180005,1.0,26.0
285180006,3.0,23.0
285200001,1.0,68.0
285200002,3.0,61.0
285200003,1.0,40.0
285200004,1.0,37.0
285200005,3.0,35.0
285200006,1.0,33.0
285200007,3.0,31.0
285203102,3.0,38.0
285203202,3.0,31.0
285204102,3.0,29.0
285204104,3.0,34.0
285204201,1.0,35.0
285205101,1.0,35.0
286010002,3.0,42.0
286010003,3.0,25.0
286010004,3.0,22.0
286010005,3.0,40.0
286010007,3.0,18.0
286010009,1.0,22.0
286011101,1.0,52.0
286011105,1.0,15.0
286020001,1.0,59.0
286020002,3.0,54.0
286020003,3.0,37.0
286020005,1.0,29.0
286020006,3.0,23.0
286020008,1.0,39.0
286023103,1.0,16.0
286024102,3.0,28.0
286030001,3.0,57.0
286040001,1.0,57.0
286040002,3.0,50.0
286040003,1.0,27.0
286040004,3.0,21.0
286045102,3.0,20.0
286050001,3.0,68.0
286050002,1.0,43.0
286050003,1.0,42.0
286050005,3.0,64.0
286050007,3.0,30.0
286053102,3.0,41.0
286053202,3.0,43.0
286054101,1.0,43.0
286060002,3.0,46.0
286060004,1.0,42.0
286060006,3.0,25.0
286064102,3.0,36.0
286064103,3.0,19.0
286065101,1.0,29.0
286065302,1.0,23.0
286070002,3.0,58.0
286070003,3.0,38.0
286070004,1.0,36.0
286070005,3.0,30.0
286070006,3.0,21.0
286073101,1.0,39.0
286073103,1.0,15.0
286075102,3.0,31.0
286075201,1.0,33.0
286080001,1.0,56.0
286080002,3.0,52.0
286080003,3.0,29.0
286080004,3.0,22.0
286084101,1.0,44.0
286090001,3.0,63.0
286090002,1.0,39.0
286090003,1.0,25.0
286093102,3.0,37.0
286100003,3.0,39.0
286103103,3.0,18.0
286110001,3.0,56.0
286110002,3.0,38.0
286110003,3.0,33.0
286110004,1.0,45.0
286110005,3.0,17.0
286120002,3.0,46.0
286120003,3.0,28.0
286120004,1.0,27.0
286120007,3.0,24.0
286130001,1.0,44.0
286140002,3.0,51.0
286140003,3.0,30.0
286140004,3.0,20.0
286140007,3.0,47.0
286140008,1.0,19.0
286150001,1.0,47.0
286150002,3.0,45.0
286150003,3.0,22.0
286150004,1.0,17.0
286155102,3.0,15.0
286160001,1.0,53.0
286160002,3.0,51.0
286160003,1.0,31.0
286160004,1.0,25.0
286165102,3.0,24.0
286165202,3.0,20.0
286170001,1.0,46.0
286170002,3.0,46.0
286170003,3.0,23.0
286170004,3.0,20.0
286180002,1.0,55.0
286190001,1.0,50.0
286190002,3.0,48.0
286190003,3.0,28.0
286190004,3.0,24.0
286190005,1.0,15.0
286194101,1.0,37.0
286195101,1.0,24.0
286200001,1.0,48.0
286200002,3.0,47.0
286200003,1.0,28.0
286200004,1.0,25.0
286200005,3.0,20.0
286200006,3.0,23.0
287020001,1.0,50.0
287020002,3.0,46.0
287020003,3.0,27.0
287020005,3.0,20.0
287025101,1.0,30.0
287030001,1.0,66.0
287030002,3.0,62.0
287030003,1.0,31.0
287040004,1.0,51.0
287040005,3.0,50.0
287050001,1.0,62.0
287050002,3.0,57.0
287050003,3.0,35.0
287050004,3.0,32.0
287050005,3.0,29.0
287050006,3.0,26.0
287050007,3.0,24.0
287051208,1.0,32.0
287060001,1.0,57.0
287060002,3.0,50.0
287060004,3.0,26.0
287060005,1.0,23.0
287065102,3.0,25.0
287080002,3.0,56.0
287090001,1.0,57.0
287090002,3.0,48.0
287100003,3.0,49.0
287100004,1.0,42.0
287100005,3.0,33.0
287103101,1.0,39.0
287103202,3.0,42.0
287105101,1.0,43.0
287110001,3.0,80.0
287110003,3.0,37.0
287110004,1.0,48.0
287110006,1.0,24.0
287110009,1.0,43.0
287113108,3.0,18.0
287113109,3.0,45.0
287120001,1.0,64.0
287120002,3.0,61.0
287120005,1.0,28.0
287120006,3.0,27.0
287124102,1.0,28.0
287130001,1.0,58.0
287130002,3.0,60.0
287130004,1.0,25.0
287130006,1.0,20.0
287135102,3.0,24.0
287140001,1.0,72.0
287140002,3.0,76.0
287140003,3.0,47.0
287140005,3.0,39.0
287140008,1.0,18.0
287141106,1.0,60.0
287150001,1.0,55.0
287150004,3.0,28.0
287155101,1.0,22.0
287160001,1.0,70.0
287160003,3.0,45.0
287160007,3.0,42.0
287161101,1.0,44.0
287170001,1.0,63.0
287170002,3.0,50.0
287170004,1.0,27.0
287170006,3.0,25.0
287190001,1.0,48.0
287190002,3.0,46.0
287190004,1.0,22.0
287190005,1.0,17.0
287190006,3.0,82.0
287200001,1.0,54.0
287200002,3.0,53.0
287200003,1.0,29.0
287200006,3.0,21.0
287200007,3.0,17.0
287200010,3.0,29.0
287210001,1.0,94.0
287210003,1.0,46.0
287210004,3.0,52.0
287210005,3.0,33.0
287211103,3.0,18.0
287211104,3.0,37.0
287213103,1.0,34.0
287220001,1.0,81.0
287220002,3.0,71.0
287220004,3.0,37.0
287220007,3.0,33.0
287220008,3.0,30.0
287220009,3.0,25.0
287220010,1.0,55.0
287221103,1.0,37.0
287225101,1.0,30.0
287225201,1.0,32.0
287230002,3.0,55.0
287230005,1.0,28.0
287230006,3.0,25.0
287230007,3.0,24.0
287230009,3.0,18.0
287235101,1.0,34.0
287235201,1.0,29.0
287240002,3.0,46.0
287240003,3.0,26.0
287250001,1.0,83.0
287250002,3.0,80.0
287250007,1.0,17.0
287253102,3.0,38.0
287260001,1.0,61.0
287260002,3.0,56.0
287260003,3.0,36.0
287260004,3.0,29.0
287260005,3.0,25.0
287260006,3.0,17.0
287264101,1.0,36.0
287265101,1.0,31.0
287265201,1.0,28.0
287270002,3.0,81.0
287270003,1.0,48.0
287270004,3.0,43.0
287270005,1.0,21.0
287270007,3.0,19.0
287280001,1.0,54.0
287280002,3.0,48.0
287280003,3.0,21.0
287280004,3.0,19.0
287280005,3.0,16.0
287290002,3.0,53.0
287290003,3.0,30.0
287290004,3.0,27.0
287290005,3.0,23.0
287290006,1.0,32.0
287290007,1.0,40.0
287290008,3.0,62.0
287295101,1.0,29.0
287295202,3.0,31.0
287300005,3.0,27.0
287304101,1.0,28.0
287410001,1.0,69.0
287410002,3.0,70.0
287410003,1.0,42.0
287410004,3.0,36.0
287410005,3.0,32.0
287410006,1.0,46.0
287410007,1.0,16.0
287414101,1.0,39.0
287415102,3.0,32.0
287420001,1.0,56.0
287420003,3.0,33.0
287420004,3.0,31.0
287420006,1.0,24.0
287420007,1.0,34.0
287424102,3.0,48.0
287424105,1.0,16.0
287424301,1.0,38.0
287424401,1.0,30.0
288010001,1.0,53.0
288010002,3.0,47.0
288010003,3.0,30.0
288010006,1.0,19.0
288010007,1.0,19.0
288010008,3.0,15.0
288010009,1.0,46.0
288030001,1.0,45.0
288030002,3.0,44.0
288030003,3.0,26.0
288030004,3.0,24.0
288030005,3.0,21.0
288030007,3.0,15.0
288030008,1.0,28.0
288035101,1.0,27.0
288040001,1.0,57.0
288040002,3.0,54.0
288040003,1.0,30.0
288040004,1.0,27.0
288040005,1.0,22.0
288040006,1.0,15.0
288045102,3.0,30.0
288050001,1.0,44.0
288050002,3.0,40.0
288050005,1.0,16.0
288060001,1.0,50.0
288060002,3.0,49.0
288060003,1.0,27.0
288060004,1.0,22.0
288060005,1.0,18.0
288060006,3.0,15.0
288060007,3.0,16.0
288065102,3.0,31.0
288070003,3.0,36.0
288070005,3.0,26.0
288070007,1.0,27.0
288071103,3.0,18.0
288071106,1.0,44.0
288080002,3.0,47.0
288080003,1.0,28.0
288080004,1.0,22.0
288080005,1.0,17.0
288080007,3.0,23.0
288090003,3.0,23.0
288095001,1.0,29.0
288100003,3.0,31.0
288104001,1.0,33.0
288110001,1.0,49.0
288110002,3.0,47.0
288110004,1.0,25.0
288110005,1.0,21.0
288110006,3.0,17.0
288110008,1.0,18.0
288120001,1.0,51.0
288120002,3.0,48.0
288120003,1.0,29.0
288120004,3.0,26.0
288120006,1.0,16.0
288130001,1.0,69.0
288130002,3.0,59.0
288130003,1.0,30.0
288130004,3.0,31.0
288130005,1.0,40.0
288133105,1.0,15.0
288134104,3.0,33.0
288140001,1.0,47.0
288140002,3.0,43.0
288140005,3.0,20.0
288140008,3.0,21.0
288145101,1.0,19.0
288150001,1.0,48.0
288150002,3.0,46.0
288150003,1.0,27.0
288150005,1.0,15.0
288150007,3.0,24.0
288160002,3.0,56.0
288160003,1.0,32.0
288160004,3.0,36.0
288160005,1.0,24.0
288160006,3.0,22.0
288163101,1.0,37.0
288163103,3.0,15.0
288164102,3.0,33.0
288170001,1.0,45.0
288170002,3.0,47.0
288170003,1.0,25.0
288170007,3.0,20.0
288180001,1.0,75.0
288180003,3.0,41.0
288180007,3.0,21.0
288180009,1.0,19.0
288180010,3.0,17.0
288182102,3.0,48.0
288182106,1.0,55.0
288185101,1.0,21.0
288190001,1.0,76.0
288190003,3.0,40.0
288190005,1.0,44.0
288193102,3.0,64.0
288193204,3.0,29.0
288195102,3.0,36.0
288200002,3.0,45.0
288200004,3.0,32.0
288200005,1.0,19.0
288200007,1.0,40.0
288204101,1.0,38.0
288210001,1.0,65.0
288210002,3.0,58.0
288210003,1.0,35.0
288210004,3.0,34.0
288210005,3.0,31.0
288210006,3.0,29.0
288210007,3.0,25.0
288210009,1.0,17.0
288214102,3.0,32.0
288214205,1.0,32.0
288220001,1.0,43.0
288220002,3.0,41.0
288220003,1.0,21.0
288220004,3.0,20.0
288230001,1.0,66.0
288230003,1.0,36.0
288230004,3.0,33.0
288230006,3.0,30.0
288233101,1.0,34.0
288234102,1.0,44.0
288234103,3.0,41.0
288234104,1.0,18.0
288240001,1.0,59.0
288240003,1.0,32.0
288240004,3.0,28.0
288240005,1.0,22.0
288240006,1.0,38.0
288240007,3.0,19.0
288240008,3.0,35.0
288243103,1.0,15.0
288244201,1.0,37.0
288245102,3.0,30.0
288245202,3.0,24.0
288250002,3.0,56.0
288250003,3.0,31.0
288250004,3.0,22.0
288253102,1.0,38.0
288260001,3.0,51.0
288260002,1.0,26.0
288260003,3.0,25.0
288260008,3.0,28.0
288270003,1.0,29.0
288270006,1.0,20.0
288270007,3.0,15.0
288270008,3.0,25.0
288274102,3.0,19.0
288280003,3.0,29.0
288280004,3.0,27.0
288280005,3.0,23.0
288280006,1.0,37.0
288280007,3.0,32.0
288280008,1.0,21.0
288280009,1.0,15.0
288283101,1.0,39.0
288283103,3.0,15.0
288285101,1.0,32.0
288285201,1.0,28.0
288285302,3.0,40.0
288290001,1.0,53.0
288290002,3.0,44.0
288290003,3.0,25.0
288290004,3.0,25.0
288290005,1.0,38.0
288290007,1.0,15.0
288293102,3.0,39.0
288293104,3.0,17.0
288295101,1.0,27.0
288295201,1.0,33.0
288300002,3.0,39.0
288300003,3.0,19.0
288300004,3.0,16.0
288410001,1.0,49.0
288410002,3.0,47.0
288410003,3.0,30.0
288410004,1.0,27.0
288410007,3.0,19.0
288410009,1.0,26.0
288413101,1.0,40.0
288413103,3.0,18.0
289020001,1.0,59.0
289020003,3.0,39.0
289020005,1.0,26.0
289020007,3.0,50.0
289020008,3.0,25.0
289020009,1.0,27.0
289024105,1.0,53.0
289024107,3.0,20.0
289030001,1.0,41.0
289030002,3.0,45.0
289030004,1.0,69.0
289030005,3.0,64.0
289030006,1.0,44.0
289030009,1.0,30.0
289030011,3.0,20.0
289030012,3.0,31.0
289033104,3.0,19.0
289033105,1.0,45.0
289033211,3.0,29.0
289035301,1.0,23.0
289040001,1.0,52.0
289040002,3.0,47.0
289060001,1.0,49.0
289060002,3.0,50.0
289060003,1.0,28.0
289060004,1.0,25.0
289064102,3.0,24.0
289070001,1.0,56.0
289070002,3.0,56.0
289070004,3.0,27.0
289070008,1.0,50.0
289073203,1.0,15.0
289074101,1.0,31.0
289080002,3.0,53.0
289080003,3.0,29.0
289080005,1.0,23.0
289084101,1.0,31.0
289090002,3.0,59.0
289090004,3.0,35.0
289090005,1.0,31.0
289090007,1.0,52.0
289090009,3.0,26.0
289100001,1.0,46.0
289100002,3.0,43.0
289100003,3.0,26.0
289100004,1.0,20.0
289104102,1.0,29.0
289110001,1.0,48.0
289110002,3.0,44.0
289110003,3.0,23.0
289110004,1.0,25.0
289110005,3.0,27.0
289120002,3.0,79.0
289120005,1.0,34.0
289123103,3.0,33.0
289130003,1.0,54.0
289130004,3.0,57.0
289130005,1.0,18.0
289130006,1.0,15.0
289140003,1.0,46.0
289140004,1.0,35.0
289140005,3.0,32.0
289140010,1.0,32.0
289143102,3.0,33.0
289143103,3.0,19.0
289143104,3.0,15.0
289143109,1.0,20.0
289143110,1.0,18.0
289143202,3.0,31.0
289150001,1.0,66.0
289150004,3.0,42.0
289150008,1.0,18.0
289150010,3.0,19.0
289160002,3.0,62.0
289160003,1.0,38.0
289160005,1.0,32.0
289160006,3.0,41.0
289160007,1.0,31.0
289160008,1.0,29.0
289160010,3.0,37.0
289160012,3.0,18.0
289160013,1.0,18.0
289160014,3.0,24.0
289163103,3.0,19.0
289164101,1.0,59.0
289164204,3.0,32.0
289164303,1.0,42.0
289165102,3.0,22.0
289165303,1.0,23.0
289170001,1.0,59.0
289170002,3.0,51.0
289170003,1.0,32.0
289170004,3.0,31.0
289170005,3.0,28.0
289170009,1.0,17.0
289174102,3.0,31.0
289174201,1.0,33.0
289175101,1.0,35.0
289180001,1.0,70.0
289180005,3.0,24.0
289200002,3.0,66.0
289200003,1.0,31.0
289200006,3.0,25.0
289220001,1.0,78.0
289220002,3.0,76.0
289220005,1.0,36.0
289220007,3.0,19.0
289220010,1.0,27.0
289223102,3.0,32.0
289230002,3.0,81.0
289230003,1.0,51.0
289230005,3.0,33.0
289230008,1.0,17.0
289231103,3.0,17.0
289234107,3.0,42.0
289250001,1.0,58.0
289250002,3.0,41.0
289250003,3.0,21.0
289250004,3.0,56.0
289250006,1.0,29.0
289250012,3.0,23.0
289251101,1.0,47.0
289251104,3.0,18.0
289255103,1.0,25.0
289260001,1.0,76.0
289260002,3.0,73.0
289260003,1.0,40.0
289260004,1.0,39.0
289260005,3.0,37.0
289260006,3.0,35.0
289263103,1.0,15.0
289263201,1.0,39.0
289264102,3.0,32.0
289264201,1.0,36.0
289264203,1.0,16.0
289270001,1.0,58.0
289270002,3.0,51.0
289270004,1.0,24.0
289270006,1.0,17.0
289270008,3.0,36.0
289271103,1.0,16.0
289273104,3.0,19.0
289280002,3.0,60.0
289280003,1.0,35.0
289280004,1.0,32.0
289280007,1.0,25.0
289280009,3.0,22.0
289283102,3.0,34.0
289283103,1.0,15.0
289284102,3.0,27.0
289285102,3.0,25.0
289285201,1.0,33.0
289290001,1.0,64.0
289290002,3.0,61.0
289290004,3.0,32.0
289290006,3.0,27.0
289290007,3.0,25.0
289294103,1.0,33.0
289295101,1.0,40.0
289300001,1.0,61.0
289300002,3.0,51.0
289300004,1.0,32.0
289300005,1.0,28.0
289300006,1.0,21.0
289300007,3.0,49.0
289300012,3.0,27.0
289300013,3.0,19.0
289303101,1.0,54.0
289304102,3.0,27.0
289410007,3.0,25.0
289410011,1.0,49.0
289410013,3.0,20.0
289413202,3.0,37.0
289413206,1.0,41.0
289414102,1.0,29.0
289420001,1.0,67.0
289420002,3.0,66.0
289420003,3.0,36.0
289420005,3.0,27.0
289420007,1.0,42.0
289420008,3.0,20.0
289423103,3.0,17.0
289424102,3.0,31.0
289425101,1.0,50.0
289425201,1.0,21.0
289430001,1.0,52.0
289430002,3.0,50.0
289430003,3.0,27.0
289430004,1.0,25.0
289430005,3.0,23.0
289430007,1.0,30.0
289430009,3.0,20.0
290010001,1.0,61.0
290010002,3.0,58.0
290010003,3.0,35.0
290010004,1.0,32.0
290010005,3.0,29.0
290013102,1.0,37.0
290014102,1.0,27.0
290015102,3.0,29.0
290020001,1.0,46.0
290020002,3.0,48.0
290020003,1.0,22.0
290020005,3.0,20.0
290030001,1.0,52.0
290030006,1.0,21.0
290030007,1.0,19.0
290030009,3.0,17.0
290040001,1.0,47.0
290040002,3.0,56.0
290040003,1.0,24.0
290050001,1.0,48.0
290050003,3.0,77.0
290050005,1.0,36.0
290050007,3.0,34.0
290054102,3.0,48.0
290060001,1.0,55.0
290060002,3.0,57.0
290060003,1.0,28.0
290060004,3.0,24.0
290060005,3.0,38.0
290060006,1.0,19.0
290070001,1.0,57.0
290070002,3.0,52.0
290070011,3.0,18.0
290080002,3.0,62.0
290080005,3.0,31.0
290080006,1.0,28.0
290080007,3.0,28.0
290083106,3.0,33.0
290084103,1.0,70.0
290084201,1.0,29.0
290090001,1.0,77.0
290090002,3.0,66.0
290090003,1.0,34.0
290090004,3.0,28.0
290093102,3.0,33.0
290100001,3.0,71.0
290100002,3.0,31.0
290100003,1.0,36.0
290110002,3.0,40.0
290113101,1.0,38.0
290113103,3.0,17.0
290120001,1.0,87.0
290120002,3.0,71.0
290120003,3.0,42.0
290120004,1.0,29.0
290120005,1.0,27.0
290123101,1.0,42.0
290123103,1.0,19.0
290123104,1.0,15.0
290124102,3.0,30.0
290124204,3.0,29.0
290130002,3.0,55.0
290130003,3.0,30.0
290130004,1.0,26.0
290130005,3.0,24.0
290130007,3.0,36.0
290133102,3.0,33.0
290133103,3.0,16.0
290133106,1.0,48.0
290134101,1.0,33.0
290134104,3.0,32.0
290134202,3.0,26.0
290134301,1.0,39.0
290134303,3.0,16.0
290135101,1.0,34.0
290135601,1.0,23.0
290150001,1.0,55.0
290150002,3.0,52.0
290150004,3.0,33.0
290150005,3.0,42.0
290154201,1.0,36.0
290160001,1.0,53.0
290160002,3.0,46.0
290160005,3.0,24.0
290164101,1.0,38.0
290165101,1.0,32.0
290180001,1.0,72.0
290180003,1.0,22.0
290180005,3.0,36.0
290180007,1.0,18.0
290180008,3.0,21.0
290183101,1.0,55.0
290190001,1.0,50.0
290190002,3.0,50.0
290190003,3.0,30.0
290190004,3.0,27.0
290190006,3.0,18.0
290195101,1.0,29.0
290195201,1.0,20.0
290200001,1.0,42.0
290200002,3.0,41.0
290200003,1.0,22.0
290200005,3.0,19.0
290200006,1.0,16.0
290205102,3.0,19.0
290210001,1.0,61.0
290210002,3.0,60.0
290210003,3.0,38.0
290210004,1.0,36.0
290210005,3.0,32.0
290210009,3.0,29.0
290211101,1.0,39.0
290211103,1.0,20.0
290213104,3.0,25.0
290220002,3.0,81.0
290220003,1.0,45.0
290223102,3.0,45.0
290230001,1.0,60.0
290230002,3.0,54.0
290230010,3.0,17.0
290260005,3.0,22.0
290260006,1.0,20.0
290260007,1.0,18.0
290270001,1.0,46.0
290270002,3.0,46.0
290270003,1.0,27.0
290270004,3.0,23.0
290270005,1.0,41.0
290270006,1.0,17.0
290270010,1.0,24.0
290274202,3.0,29.0
290275102,3.0,23.0
290300001,1.0,67.0
290300002,3.0,69.0
290300005,3.0,33.0
290300006,3.0,29.0
290300009,3.0,38.0
290304101,1.0,34.0
290410001,1.0,50.0
290410002,3.0,50.0
290410003,1.0,26.0
290410004,1.0,25.0
290420002,3.0,52.0
290420003,3.0,30.0
290420004,3.0,27.0
290420005,3.0,24.0
290420006,3.0,21.0
290420007,1.0,16.0
290424102,1.0,25.0
290425101,1.0,28.0
290430001,1.0,62.0
290430002,3.0,57.0
290430003,3.0,27.0
290434101,1.0,32.0
290440001,1.0,49.0
290440002,3.0,46.0
290440003,1.0,25.0
290440005,3.0,15.0
290440007,3.0,22.0
290450002,3.0,63.0
290450003,3.0,55.0
290450004,3.0,37.0
290450005,3.0,35.0
290450007,3.0,25.0
290450008,1.0,53.0
290450009,1.0,37.0
290451101,1.0,55.0
290451103,3.0,30.0
290451104,3.0,30.0
290451106,3.0,17.0
290451202,3.0,51.0
290453101,1.0,39.0
290453103,1.0,16.0
290453107,3.0,38.0
290455101,1.0,67.0
290455201,1.0,38.0
290455203,3.0,17.0
290455204,3.0,15.0
291030002,3.0,52.0
291030003,3.0,34.0
291030004,3.0,32.0
291030005,3.0,28.0
291030006,1.0,24.0
291030007,3.0,21.0
291034101,1.0,32.0
291035101,1.0,28.0
291035202,3.0,24.0
291050001,1.0,62.0
291050002,3.0,60.0
291050004,1.0,32.0
291050005,1.0,27.0
291050008,1.0,19.0
291054102,3.0,32.0
291070003,3.0,33.0
291070004,1.0,41.0
291070005,1.0,17.0
291080001,1.0,51.0
291080002,3.0,49.0
291080003,1.0,24.0
291080004,3.0,21.0
291090001,3.0,69.0
291090002,3.0,39.0
291090004,1.0,36.0
291090005,3.0,27.0
291095101,1.0,33.0
291100002,3.0,57.0
291100003,3.0,36.0
291100004,3.0,34.0
291100005,3.0,32.0
291100006,3.0,30.0
291100008,1.0,38.0
291100014,1.0,31.0
291100015,1.0,34.0
291104101,1.0,38.0
291110002,3.0,71.0
291110003,3.0,47.0
291110004,1.0,44.0
291110005,1.0,39.0
291110007,1.0,32.0
291110008,1.0,30.0
291110009,1.0,28.0
291110010,1.0,23.0
291113102,3.0,41.0
291114102,3.0,38.0
291114202,3.0,35.0
291115102,3.0,34.0
291120001,1.0,64.0
291120002,3.0,59.0
291120003,3.0,40.0
291120005,3.0,35.0
291120006,3.0,32.0
291120008,3.0,24.0
291120009,3.0,21.0
291120012,1.0,20.0
291124105,1.0,41.0
291125103,1.0,31.0
291130003,1.0,49.0
291130004,1.0,45.0
291130006,3.0,40.0
291130007,3.0,29.0
291131102,3.0,44.0
291131103,3.0,19.0
291132102,3.0,46.0
291132103,1.0,16.0
291133104,1.0,39.0
291133106,3.0,16.0
291150002,3.0,83.0
291150003,1.0,48.0
291150004,1.0,38.0
291150005,3.0,33.0
291152103,1.0,15.0
291152105,3.0,32.0
291154103,1.0,34.0
291180002,3.0,48.0
291180004,3.0,23.0
291190001,1.0,55.0
291190002,3.0,49.0
291190003,3.0,27.0
291190004,3.0,23.0
291190005,1.0,21.0
291200001,1.0,52.0
291200002,3.0,52.0
291200003,1.0,28.0
291200004,1.0,22.0
291200005,3.0,20.0
291200006,1.0,16.0
291204102,3.0,31.0
291410002,3.0,55.0
291410003,1.0,39.0
291410004,3.0,30.0
291410005,3.0,27.0
291410006,3.0,22.0
291410007,3.0,77.0
291415101,1.0,31.0
291415201,1.0,24.0
291420002,3.0,71.0
291420004,3.0,31.0
291424201,1.0,30.0
291430001,1.0,70.0
291430002,3.0,62.0
291430003,1.0,44.0
291430004,3.0,42.0
291430005,3.0,39.0
291430007,3.0,35.0
291430008,1.0,31.0
291430009,1.0,31.0
291430010,3.0,29.0
291433102,3.0,38.0
291433201,1.0,44.0
291433203,1.0,15.0
291435101,1.0,32.0
291435301,1.0,33.0
291435402,3.0,29.0
292010002,3.0,52.0
292010003,3.0,30.0
292010004,3.0,26.0
292010005,1.0,25.0
292010006,3.0,24.0
292010008,1.0,16.0
292014201,1.0,29.0
292015102,3.0,21.0
292020001,1.0,61.0
292020002,3.0,58.0
292020003,3.0,37.0
292020004,1.0,33.0
292020005,1.0,31.0
292020006,3.0,30.0
292020007,3.0,25.0
292020008,3.0,24.0
292020009,1.0,22.0
292020010,3.0,19.0
292020011,3.0,17.0
292024104,1.0,37.0
292024202,3.0,30.0
292025201,1.0,30.0
292030001,1.0,68.0
292030003,3.0,44.0
292030005,1.0,39.0
292030006,1.0,34.0
292030007,3.0,31.0
292030009,3.0,25.0
292030010,3.0,23.0
292030011,3.0,54.0
292030012,1.0,15.0
292033101,1.0,43.0
292033103,1.0,19.0
292033104,3.0,17.0
292033202,3.0,38.0
292034102,3.0,34.0
292035101,1.0,24.0
292040002,3.0,48.0
292040003,3.0,31.0
292040005,1.0,24.0
292040006,3.0,22.0
292040007,3.0,21.0
292044102,1.0,34.0
292050002,3.0,79.0
292050003,1.0,51.0
292050005,3.0,39.0
292050006,3.0,36.0
292050007,3.0,28.0
292050008,3.0,26.0
292050009,1.0,23.0
292051102,3.0,45.0
292054101,1.0,32.0
292054401,1.0,31.0
292060002,3.0,55.0
292060004,1.0,29.0
292060005,3.0,26.0
292060008,3.0,18.0
292060009,1.0,34.0
292064101,1.0,36.0
292064202,3.0,32.0
292070001,1.0,51.0
292070002,3.0,47.0
292070003,3.0,26.0
292070004,3.0,22.0
292070005,3.0,20.0
292070006,1.0,18.0
292070007,3.0,16.0
292080001,1.0,74.0
292080002,3.0,72.0
292080003,3.0,36.0
292080004,3.0,31.0
292080006,1.0,24.0
292100001,1.0,61.0
292100002,3.0,59.0
292100003,3.0,31.0
292100004,1.0,28.0
292100005,1.0,25.0
292100006,1.0,24.0
292100008,3.0,18.0
292104101,1.0,35.0
292105102,3.0,26.0
292110001,1.0,74.0
292110002,3.0,73.0
292110004,1.0,29.0
292110008,3.0,21.0
292114202,3.0,26.0
292130001,1.0,59.0
292130002,3.0,54.0
292130003,3.0,37.0
292130004,1.0,24.0
292130005,3.0,22.0
292130007,1.0,18.0
292134104,1.0,42.0
292135101,1.0,22.0
292140002,3.0,76.0
292140003,1.0,37.0
292140004,3.0,32.0
292140005,3.0,30.0
292143102,3.0,34.0
292144101,1.0,33.0
292145101,1.0,29.0
292150002,3.0,66.0
292150003,3.0,38.0
292150004,3.0,34.0
292150005,3.0,30.0
292150006,3.0,28.0
292150007,3.0,27.0
292150008,1.0,25.0
292150009,3.0,22.0
292150012,1.0,35.0
292153101,1.0,38.0
292154101,1.0,36.0
292154201,1.0,38.0
292154301,1.0,30.0
292160002,3.0,53.0
292160003,3.0,26.0
292170001,3.0,86.0
292170002,1.0,53.0
292170003,3.0,32.0
292170004,3.0,26.0
292170005,1.0,22.0
292170006,1.0,20.0
292174101,1.0,33.0
292180001,1.0,74.0
292180002,3.0,71.0
292190002,3.0,35.0
292190003,3.0,28.0
292193101,1.0,39.0
292193103,1.0,66.0
292193104,3.0,63.0
292200001,1.0,63.0
292200002,3.0,51.0
292200003,1.0,31.0
292200004,1.0,26.0
292200007,3.0,21.0
292210002,3.0,90.0
292210003,3.0,39.0
292210004,3.0,29.0
292210006,1.0,51.0
292210007,3.0,51.0
292210008,1.0,17.0
292214101,1.0,43.0
292214201,1.0,32.0
292220001,1.0,70.0
292220002,3.0,63.0
292220004,3.0,31.0
292220005,3.0,24.0
292220006,3.0,17.0
292224101,1.0,34.0
292230001,1.0,49.0
292230002,3.0,46.0
292230003,3.0,23.0
292230004,1.0,18.0
292230005,3.0,15.0
292230007,1.0,81.0
292240001,1.0,71.0
292240002,3.0,66.0
292240003,3.0,39.0
292240004,1.0,33.0
292240006,1.0,29.0
292240007,3.0,25.0
292240008,3.0,22.0
292240009,3.0,19.0
292243103,1.0,17.0
292243108,1.0,47.0
292244102,3.0,32.0
292244202,3.0,28.0
292245101,1.0,24.0
292245201,1.0,27.0
292260001,1.0,53.0
292260002,3.0,51.0
292260003,3.0,29.0
